reading_id,meter_id,reading_date,counter_liters,previous_counter_liters,interval_days,run_id,interval_status,consumption_liters
M-0075:2026-07-21,M-0075,2026-07-21,894812,894037,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,775
M-0075:2026-07-22,M-0075,2026-07-22,895612,894812,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,800
M-0075:2026-07-23,M-0075,2026-07-23,896442,895612,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,830
M-0075:2026-07-24,M-0075,2026-07-24,897345,896442,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,903
M-0075:2026-07-25,M-0075,2026-07-25,898227,897345,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,882
M-0075:2026-07-26,M-0075,2026-07-26,899067,898227,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,840
M-0075:2026-07-27,M-0075,2026-07-27,899830,899067,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,763
M-0075:2026-07-28,M-0075,2026-07-28,900721,899830,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,891
M-0075:2026-07-29,M-0075,2026-07-29,901563,900721,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,842
M-0075:2026-07-30,M-0075,2026-07-30,902302,901563,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,739
M-0075:2026-07-31,M-0075,2026-07-31,903049,902302,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,747
M-0075:2026-08-01,M-0075,2026-08-01,903958,903049,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,909
M-0075:2026-08-02,M-0075,2026-08-02,904778,903958,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,820
M-0075:2026-08-03,M-0075,2026-08-03,905508,904778,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,730
M-0075:2026-08-04,M-0075,2026-08-04,906272,905508,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,764
M-0075:2026-08-05,M-0075,2026-08-05,907191,906272,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,919
M-0075:2026-08-06,M-0075,2026-08-06,907859,907191,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,668
M-0075:2026-08-07,M-0075,2026-08-07,908541,907859,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,682
M-0075:2026-08-08,M-0075,2026-08-08,909373,908541,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,832
M-0075:2026-08-09,M-0075,2026-08-09,910018,909373,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,645
M-0075:2026-08-10,M-0075,2026-08-10,910786,910018,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,768
M-0075:2026-08-11,M-0075,2026-08-11,911458,910786,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,672
M-0075:2026-08-12,M-0075,2026-08-12,912125,911458,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,667
M-0075:2026-08-13,M-0075,2026-08-13,912896,912125,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,771
M-0075:2026-08-14,M-0075,2026-08-14,913760,912896,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,864
M-0075:2026-08-15,M-0075,2026-08-15,914670,913760,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,910
M-0075:2026-08-16,M-0075,2026-08-16,915441,914670,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,771
M-0075:2026-08-17,M-0075,2026-08-17,916132,915441,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,691
M-0075:2026-08-18,M-0075,2026-08-18,916923,916132,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,791
M-0075:2026-08-19,M-0075,2026-08-19,917850,916923,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,927
M-0075:2026-08-20,M-0075,2026-08-20,918579,917850,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,729
M-0075:2026-08-21,M-0075,2026-08-21,919278,918579,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,699
M-0075:2026-08-22,M-0075,2026-08-22,920106,919278,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,828
M-0075:2026-08-23,M-0075,2026-08-23,920778,920106,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,672
M-0075:2026-08-24,M-0075,2026-08-24,921662,920778,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,884
M-0075:2026-08-25,M-0075,2026-08-25,922436,921662,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,774
M-0075:2026-08-26,M-0075,2026-08-26,923304,922436,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,868
M-0075:2026-08-27,M-0075,2026-08-27,924027,923304,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,723
M-0075:2026-08-28,M-0075,2026-08-28,924681,924027,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,654
M-0075:2026-08-29,M-0075,2026-08-29,925369,924681,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,688
M-0092:2026-06-01,M-0092,2026-06-01,507648,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0092:2026-06-02,M-0092,2026-06-02,508000,507648,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,352
M-0092:2026-06-03,M-0092,2026-06-03,508371,508000,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,371
M-0092:2026-06-04,M-0092,2026-06-04,508759,508371,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,388
M-0092:2026-06-05,M-0092,2026-06-05,509122,508759,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,363
M-0092:2026-06-06,M-0092,2026-06-06,509552,509122,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,430
M-0092:2026-06-07,M-0092,2026-06-07,509891,509552,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,339
M-0092:2026-06-08,M-0092,2026-06-08,510257,509891,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,366
M-0092:2026-06-09,M-0092,2026-06-09,510575,510257,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,318
M-0092:2026-06-10,M-0092,2026-06-10,510877,510575,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,302
M-0092:2026-06-11,M-0092,2026-06-11,511283,510877,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,406
M-0092:2026-06-12,M-0092,2026-06-12,511605,511283,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,322
M-0092:2026-06-13,M-0092,2026-06-13,511920,511605,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,315
M-0092:2026-06-14,M-0092,2026-06-14,512251,511920,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,331
M-0092:2026-06-15,M-0092,2026-06-15,512659,512251,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,408
M-0092:2026-06-16,M-0092,2026-06-16,513085,512659,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,426
M-0092:2026-06-17,M-0092,2026-06-17,513460,513085,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,375
M-0092:2026-06-18,M-0092,2026-06-18,513779,513460,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,319
M-0092:2026-06-19,M-0092,2026-06-19,514119,513779,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,340
M-0092:2026-06-20,M-0092,2026-06-20,514426,514119,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,307
M-0092:2026-06-21,M-0092,2026-06-21,514804,514426,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,378
M-0092:2026-06-22,M-0092,2026-06-22,515103,514804,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,299
M-0092:2026-06-23,M-0092,2026-06-23,515428,515103,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,325
M-0092:2026-06-24,M-0092,2026-06-24,515771,515428,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,343
M-0092:2026-06-25,M-0092,2026-06-25,516189,515771,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,418
M-0092:2026-06-26,M-0092,2026-06-26,516535,516189,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,346
M-0092:2026-06-27,M-0092,2026-06-27,516835,516535,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,300
M-0092:2026-06-28,M-0092,2026-06-28,517160,516835,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,325
M-0092:2026-06-29,M-0092,2026-06-29,517509,517160,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,349
M-0092:2026-06-30,M-0092,2026-06-30,517897,517509,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,388
M-0092:2026-07-01,M-0092,2026-07-01,518262,517897,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,365
M-0092:2026-07-02,M-0092,2026-07-02,518560,518262,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,298
M-0092:2026-07-03,M-0092,2026-07-03,518954,518560,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,394
M-0092:2026-07-04,M-0092,2026-07-04,519385,518954,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,431
M-0092:2026-07-05,M-0092,2026-07-05,519773,519385,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,388
M-0092:2026-07-06,M-0092,2026-07-06,520089,519773,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,316
M-0092:2026-07-07,M-0092,2026-07-07,520431,520089,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,342
M-0092:2026-07-08,M-0092,2026-07-08,520814,520431,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,383
M-0092:2026-07-09,M-0092,2026-07-09,521220,520814,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,406
M-0092:2026-07-10,M-0092,2026-07-10,521595,521220,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,375
M-0092:2026-07-11,M-0092,2026-07-11,521943,521595,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,348
M-0092:2026-07-12,M-0092,2026-07-12,522253,521943,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,310
M-0092:2026-07-13,M-0092,2026-07-13,522684,522253,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,431
M-0092:2026-07-14,M-0092,2026-07-14,523034,522684,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,350
M-0092:2026-07-15,M-0092,2026-07-15,523326,523034,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,292
M-0092:2026-07-16,M-0092,2026-07-16,523701,523326,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,375
M-0092:2026-07-17,M-0092,2026-07-17,524000,523701,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,299
M-0092:2026-07-18,M-0092,2026-07-18,524306,524000,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,306
M-0092:2026-07-19,M-0092,2026-07-19,524610,524306,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,304
M-0092:2026-07-20,M-0092,2026-07-20,524977,524610,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,367
M-0092:2026-07-21,M-0092,2026-07-21,525274,524977,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,297
M-0092:2026-07-22,M-0092,2026-07-22,525654,525274,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,380
M-0092:2026-07-23,M-0092,2026-07-23,525994,525654,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,340
M-0092:2026-07-24,M-0092,2026-07-24,526330,525994,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,336
M-0092:2026-07-25,M-0092,2026-07-25,526657,526330,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,327
M-0092:2026-07-26,M-0092,2026-07-26,527070,526657,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,413
M-0092:2026-07-27,M-0092,2026-07-27,527391,527070,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,321
M-0092:2026-07-28,M-0092,2026-07-28,527680,527391,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,289
M-0092:2026-07-29,M-0092,2026-07-29,528022,527680,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,342
M-0092:2026-07-30,M-0092,2026-07-30,528450,528022,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,428
M-0092:2026-07-31,M-0092,2026-07-31,528793,528450,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,343
M-0092:2026-08-01,M-0092,2026-08-01,529096,528793,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,303
M-0092:2026-08-02,M-0092,2026-08-02,529517,529096,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,421
M-0092:2026-08-03,M-0092,2026-08-03,529830,529517,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,313
M-0092:2026-08-04,M-0092,2026-08-04,530223,529830,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,393
M-0092:2026-08-05,M-0092,2026-08-05,530555,530223,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,332
M-0092:2026-08-06,M-0092,2026-08-06,530961,530555,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,406
M-0092:2026-08-07,M-0092,2026-08-07,531320,530961,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,359
M-0092:2026-08-08,M-0092,2026-08-08,531684,531320,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,364
M-0092:2026-08-09,M-0092,2026-08-09,532073,531684,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,389
M-0092:2026-08-10,M-0092,2026-08-10,532486,532073,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,413
M-0092:2026-08-11,M-0092,2026-08-11,532853,532486,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,367
M-0092:2026-08-12,M-0092,2026-08-12,533228,532853,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,375
M-0092:2026-08-13,M-0092,2026-08-13,533645,533228,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,417
M-0092:2026-08-14,M-0092,2026-08-14,533958,533645,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,313
M-0092:2026-08-15,M-0092,2026-08-15,534382,533958,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,424
M-0092:2026-08-16,M-0092,2026-08-16,534726,534382,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,344
M-0092:2026-08-17,M-0092,2026-08-17,535064,534726,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,338
M-0092:2026-08-18,M-0092,2026-08-18,535459,535064,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,395
M-0092:2026-08-19,M-0092,2026-08-19,535886,535459,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,427
M-0092:2026-08-20,M-0092,2026-08-20,536251,535886,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,365
M-0092:2026-08-21,M-0092,2026-08-21,536625,536251,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,374
M-0092:2026-08-22,M-0092,2026-08-22,537035,536625,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,410
M-0092:2026-08-23,M-0092,2026-08-23,537392,537035,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,357
M-0092:2026-08-24,M-0092,2026-08-24,537698,537392,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,306
M-0092:2026-08-25,M-0092,2026-08-25,537987,537698,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,289
M-0092:2026-08-26,M-0092,2026-08-26,538349,537987,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,362
M-0092:2026-08-27,M-0092,2026-08-27,538659,538349,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,310
M-0092:2026-08-28,M-0092,2026-08-28,538965,538659,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,306
M-0092:2026-08-29,M-0092,2026-08-29,539308,538965,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,343
M-0100:2026-06-01,M-0100,2026-06-01,528957,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0100:2026-06-02,M-0100,2026-06-02,529675,528957,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,718
M-0100:2026-06-03,M-0100,2026-06-03,530322,529675,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,647
M-0100:2026-06-04,M-0100,2026-06-04,531128,530322,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,806
M-0100:2026-06-05,M-0100,2026-06-05,531864,531128,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,736
M-0100:2026-06-06,M-0100,2026-06-06,532512,531864,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,648
M-0100:2026-06-07,M-0100,2026-06-07,533360,532512,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,848
M-0100:2026-06-08,M-0100,2026-06-08,534130,533360,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,770
M-0100:2026-06-09,M-0100,2026-06-09,535064,534130,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,934
M-0100:2026-06-10,M-0100,2026-06-10,535996,535064,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,932
M-0100:2026-06-11,M-0100,2026-06-11,536860,535996,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,864
M-0100:2026-06-12,M-0100,2026-06-12,537624,536860,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,764
M-0100:2026-06-13,M-0100,2026-06-13,538539,537624,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,915
M-0100:2026-06-14,M-0100,2026-06-14,539459,538539,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,920
M-0100:2026-06-15,M-0100,2026-06-15,540389,539459,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,930
M-0100:2026-06-16,M-0100,2026-06-16,541167,540389,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,778
M-0100:2026-06-17,M-0100,2026-06-17,541906,541167,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,739
M-0100:2026-06-18,M-0100,2026-06-18,542621,541906,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,715
M-0100:2026-06-19,M-0100,2026-06-19,543375,542621,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,754
M-0100:2026-06-20,M-0100,2026-06-20,544194,543375,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,819
M-0100:2026-06-21,M-0100,2026-06-21,545032,544194,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,838
M-0100:2026-06-22,M-0100,2026-06-22,545795,545032,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,763
M-0100:2026-06-23,M-0100,2026-06-23,546581,545795,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,786
M-0100:2026-06-24,M-0100,2026-06-24,547402,546581,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,821
M-0100:2026-06-25,M-0100,2026-06-25,548126,547402,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,724
M-0100:2026-06-26,M-0100,2026-06-26,548778,548126,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,652
M-0100:2026-06-27,M-0100,2026-06-27,549533,548778,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,755
M-0100:2026-06-28,M-0100,2026-06-28,550299,549533,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,766
M-0100:2026-06-29,M-0100,2026-06-29,551199,550299,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,900
M-0100:2026-06-30,M-0100,2026-06-30,552135,551199,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,936
M-0100:2026-07-01,M-0100,2026-07-01,552774,552135,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,639
M-0100:2026-07-02,M-0100,2026-07-02,553705,552774,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,931
M-0100:2026-07-03,M-0100,2026-07-03,554348,553705,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,643
M-0100:2026-07-04,M-0100,2026-07-04,555221,554348,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,873
M-0100:2026-07-05,M-0100,2026-07-05,556065,555221,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,844
M-0100:2026-07-06,M-0100,2026-07-06,556866,556065,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,801
M-0100:2026-07-07,M-0100,2026-07-07,557540,556866,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,674
M-0100:2026-07-08,M-0100,2026-07-08,558199,557540,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,659
M-0100:2026-07-09,M-0100,2026-07-09,558942,558199,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,743
M-0100:2026-07-10,M-0100,2026-07-10,559746,558942,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,804
M-0100:2026-07-11,M-0100,2026-07-11,560639,559746,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,893
M-0100:2026-07-12,M-0100,2026-07-12,561334,560639,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,695
M-0100:2026-07-13,M-0100,2026-07-13,562233,561334,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,899
M-0100:2026-07-14,M-0100,2026-07-14,563068,562233,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,835
M-0100:2026-07-15,M-0100,2026-07-15,563803,563068,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,735
M-0100:2026-07-16,M-0100,2026-07-16,564575,563803,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,772
M-0100:2026-07-17,M-0100,2026-07-17,565368,564575,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,793
M-0100:2026-07-18,M-0100,2026-07-18,566250,565368,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,882
M-0100:2026-07-19,M-0100,2026-07-19,566910,566250,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,660
M-0100:2026-07-20,M-0100,2026-07-20,567592,566910,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,682
M-0100:2026-07-21,M-0100,2026-07-21,568251,567592,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,659
M-0100:2026-07-22,M-0100,2026-07-22,569177,568251,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,926
M-0100:2026-07-23,M-0100,2026-07-23,569927,569177,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,750
M-0100:2026-07-24,M-0100,2026-07-24,570688,569927,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,761
M-0100:2026-07-25,M-0100,2026-07-25,571439,570688,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,751
M-0100:2026-07-26,M-0100,2026-07-26,572085,571439,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,646
M-0100:2026-07-27,M-0100,2026-07-27,572818,572085,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,733
M-0100:2026-07-28,M-0100,2026-07-28,573633,572818,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,815
M-0100:2026-07-29,M-0100,2026-07-29,574325,573633,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,692
M-0100:2026-07-30,M-0100,2026-07-30,575182,574325,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,857
M-0100:2026-07-31,M-0100,2026-07-31,575843,575182,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,661
M-0100:2026-08-01,M-0100,2026-08-01,576611,575843,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,768
M-0100:2026-08-02,M-0100,2026-08-02,577407,576611,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,796
M-0100:2026-08-03,M-0100,2026-08-03,578329,577407,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,922
M-0100:2026-08-04,M-0100,2026-08-04,579000,578329,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,671
M-0100:2026-08-05,M-0100,2026-08-05,579692,579000,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,692
M-0100:2026-08-06,M-0100,2026-08-06,580495,579692,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,803
M-0100:2026-08-07,M-0100,2026-08-07,581430,580495,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,935
M-0100:2026-08-08,M-0100,2026-08-08,582298,581430,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,868
M-0100:2026-08-09,M-0100,2026-08-09,582943,582298,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,645
M-0100:2026-08-10,M-0100,2026-08-10,583822,582943,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,879
M-0100:2026-08-11,M-0100,2026-08-11,584695,583822,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,873
M-0100:2026-08-12,M-0100,2026-08-12,585627,584695,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,932
M-0100:2026-08-13,M-0100,2026-08-13,586319,585627,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,692
M-0100:2026-08-14,M-0100,2026-08-14,587011,586319,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,692
M-0100:2026-08-15,M-0100,2026-08-15,587644,587011,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,633
M-0100:2026-08-16,M-0100,2026-08-16,588507,587644,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,863
M-0100:2026-08-17,M-0100,2026-08-17,589265,588507,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,758
M-0100:2026-08-18,M-0100,2026-08-18,589969,589265,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,704
M-0100:2026-08-19,M-0100,2026-08-19,590650,589969,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,681
M-0100:2026-08-20,M-0100,2026-08-20,591320,590650,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,670
M-0100:2026-08-21,M-0100,2026-08-21,592031,591320,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,711
M-0100:2026-08-22,M-0100,2026-08-22,592682,592031,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,651
M-0100:2026-08-23,M-0100,2026-08-23,593581,592682,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,899
M-0100:2026-08-24,M-0100,2026-08-24,594348,593581,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,767
M-0100:2026-08-25,M-0100,2026-08-25,595105,594348,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,757
M-0100:2026-08-26,M-0100,2026-08-26,595798,595105,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,693
M-0100:2026-08-27,M-0100,2026-08-27,596703,595798,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,905
M-0100:2026-08-28,M-0100,2026-08-28,597386,596703,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,683
M-0100:2026-08-29,M-0100,2026-08-29,598028,597386,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,642
M-0118:2026-06-01,M-0118,2026-06-01,299315,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0118:2026-06-02,M-0118,2026-06-02,299556,299315,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,241
M-0118:2026-06-03,M-0118,2026-06-03,299766,299556,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,210
M-0118:2026-06-04,M-0118,2026-06-04,299995,299766,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,229
M-0118:2026-06-05,M-0118,2026-06-05,300245,299995,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,250
M-0118:2026-06-06,M-0118,2026-06-06,300462,300245,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,217
M-0118:2026-06-07,M-0118,2026-06-07,300719,300462,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,257
